KeyTime,ResistValue,VoltValue,TempValue
2020-10-27 10:37:05,0.429,4.57,-20.0
2020-10-27 22:36:29,0.428,4.57,-20.0
2020-10-28 10:35:57,0.427,4.56,-20.0
2020-10-28 22:35:25,0.428,4.56,-20.0
2020-10-29 10:34:48,0.428,4.55,-20.0
2020-10-29 22:34:21,0.427,4.57,-20.0
2020-10-30 10:33:52,0.426,4.57,-20.0
2020-10-30 22:33:25,0.425,4.57,-20.0
2020-10-31 10:32:51,0.426,4.57,-20.0
2020-10-31 22:32:19,0.42,4.57,-20.0
2020-11-01 10:31:47,0.421,4.56,-20.0
2020-11-01 22:31:20,0.419,4.57,-20.0
2020-11-02 10:30:46,0.42,4.58,-20.0
2020-11-02 22:30:12,0.422,4.56,-20.0
2020-11-03 10:29:41,0.423,4.57,-20.0
2020-11-03 22:29:10,0.424,4.57,-20.0
2020-11-04 10:28:47,0.426,4.57,-20.0
2020-11-04 22:28:20,0.426,4.56,-20.0
2020-11-05 10:27:52,0.421,4.57,-20.0
2020-11-05 22:27:27,0.422,4.56,-20.0
2020-11-06 10:26:52,0.426,4.57,-20.0
2020-11-06 22:26:32,0.427,4.58,-20.0
2020-11-07 10:26:04,0.429,4.57,-20.0
2020-11-07 22:25:30,0.429,4.59,-20.0
2020-11-08 10:25:10,0.429,4.56,-20.0
2020-11-08 22:24:50,0.426,4.56,-20.0
2020-11-09 10:24:29,0.427,4.57,-20.0
2020-11-09 22:23:56,0.428,4.56,-20.0
2020-11-10 10:23:39,0.428,4.55,-20.0
2020-11-10 22:23:03,0.427,4.57,-20.0
2020-11-11 10:22:39,0.427,4.57,-20.0
2020-11-11 22:22:06,0.426,4.56,-20.0
2020-11-12 10:21:41,0.43,4.57,-20.0
2020-11-12 22:21:13,0.428,4.56,-20.0
2020-11-13 10:20:38,0.426,4.58,-20.0
2020-11-13 22:20:08,0.428,4.58,-20.0
2020-11-14 10:19:34,0.425,4.57,-20.0
2020-11-14 22:19:08,0.426,4.57,-20.0
2020-11-15 10:18:39,0.423,4.56,-20.0
2020-11-15 22:18:13,0.425,4.58,-20.0
2020-11-16 10:17:46,0.425,4.56,-20.0
